Gene stable ID	Gene stable ID version	Human gene stable ID	Human gene name	Gene name	Gene description
ENSMUSG00000021186	ENSMUSG00000021186.10	ENSG00000140092	FBLN5	Fbln5	fibulin 5 [Source:MGI Symbol;Acc:MGI:1346091]
ENSMUSG00000020311	ENSMUSG00000020311.18	ENSG00000068912	ERLEC1	Erlec1	endoplasmic reticulum lectin 1 [Source:MGI Symbol;Acc:MGI:1914003]
ENSMUSG00000026818	ENSMUSG00000026818.6	ENSG00000170835	CEL	Cel	carboxyl ester lipase [Source:MGI Symbol;Acc:MGI:88374]
ENSMUSG00000036158	ENSMUSG00000036158.13	ENSG00000139174	PRICKLE1	Prickle1	prickle planar cell polarity protein 1 [Source:MGI Symbol;Acc:MGI:1916034]
ENSMUSG00000020022	ENSMUSG00000020022.18	ENSG00000184752	NDUFA12	Ndufa12	NADH:ubiquinone oxidoreductase subunit A12 [Source:MGI Symbol;Acc:MGI:1913664]
ENSMUSG00000034601	ENSMUSG00000034601.18	ENSG00000100578	KIAA0586	2700049A03Rik	RIKEN cDNA 2700049A03 gene [Source:MGI Symbol;Acc:MGI:1924217]
ENSMUSG00000039183	ENSMUSG00000039183.7	ENSG00000095906	NUBP2	Nubp2	nucleotide binding protein 2 [Source:MGI Symbol;Acc:MGI:1347072]
ENSMUSG00000117924	ENSMUSG00000117924.2	ENSG00000168569	TMEM223	Tmem223	transmembrane protein 223 [Source:MGI Symbol;Acc:MGI:1914086]
ENSMUSG00000118346	ENSMUSG00000118346.2	ENSG00000185475	TMEM179B	Tmem179b	transmembrane protein 179B [Source:MGI Symbol;Acc:MGI:1914956]
ENSMUSG00000025815	ENSMUSG00000025815.14	ENSG00000181192	DHTKD1	Dhtkd1	dehydrogenase E1 and transketolase domain containing 1 [Source:MGI Symbol;Acc:MGI:2445096]
ENSMUSG00000065530	ENSMUSG00000065530.3	ENSG00000207638	MIR99A	Mir99a	microRNA 99a [Source:MGI Symbol;Acc:MGI:2676912]
ENSMUSG00000065557	ENSMUSG00000065557.5	ENSG00000199030	MIRLET7C	Mirlet7c-1	microRNA let7c-1 [Source:MGI Symbol;Acc:MGI:2676795]
ENSMUSG00000071356	ENSMUSG00000071356.8	ENSG00000172023	REG1B	Reg3b	regenerating islet-derived 3 beta [Source:MGI Symbol;Acc:MGI:97478]
ENSMUSG00000018620	ENSMUSG00000018620.4	ENSG00000137674	MMP20	Mmp20	matrix metallopeptidase 20 (enamelysin) [Source:MGI Symbol;Acc:MGI:1353466]
ENSMUSG00000003680	ENSMUSG00000003680.17	ENSG00000162227	TAF6L	Taf6l	TATA-box binding protein associated factor 6 like [Source:MGI Symbol;Acc:MGI:2444957]
ENSMUSG00000025407	ENSMUSG00000025407.8	ENSG00000111087	GLI1	Gli1	GLI-Kruppel family member GLI1 [Source:MGI Symbol;Acc:MGI:95727]
ENSMUSG00000021193	ENSMUSG00000021193.11	ENSG00000107959	PITRM1	Pitrm1	pitrilysin metallepetidase 1 [Source:MGI Symbol;Acc:MGI:1916867]
ENSMUSG00000051359	ENSMUSG00000051359.16	ENSG00000104490	NCALD	Ncald	neurocalcin delta [Source:MGI Symbol;Acc:MGI:1196326]
ENSMUSG00000020777	ENSMUSG00000020777.17	ENSG00000161533	ACOX1	Acox1	acyl-Coenzyme A oxidase 1, palmitoyl [Source:MGI Symbol;Acc:MGI:1330812]
ENSMUSG00000023403	ENSMUSG00000023403.15	ENSG00000196335	STK31	Stk31	serine threonine kinase 31 [Source:MGI Symbol;Acc:MGI:1924735]
ENSMUSG00000045975	ENSMUSG00000045975.9	ENSG00000157617	C2CD2	C2cd2	C2 calcium-dependent domain containing 2 [Source:MGI Symbol;Acc:MGI:1891883]
ENSMUSG00000018623	ENSMUSG00000018623.10	ENSG00000137673	MMP7	Mmp7	matrix metallopeptidase 7 [Source:MGI Symbol;Acc:MGI:103189]
ENSMUSG00000043241	ENSMUSG00000043241.15	ENSG00000151461	UPF2	Upf2	UPF2 regulator of nonsense transcripts homolog (yeast) [Source:MGI Symbol;Acc:MGI:2449307]
ENSMUSG00000047492	ENSMUSG00000047492.6	ENSG00000139269	INHBE	Inhbe	inhibin beta-E [Source:MGI Symbol;Acc:MGI:109269]
ENSMUSG00000025405	ENSMUSG00000025405.10	ENSG00000175189	INHBC	Inhbc	inhibin beta-C [Source:MGI Symbol;Acc:MGI:105932]
ENSMUSG00000000127	ENSMUSG00000000127.16	ENSG00000151422	FER	Fer	fer (fms/fps related) protein kinase [Source:MGI Symbol;Acc:MGI:105917]
ENSMUSG00000020023	ENSMUSG00000020023.19	ENSG00000057704	TMCC3	Tmcc3	transmembrane and coiled coil domains 3 [Source:MGI Symbol;Acc:MGI:2442900]
ENSMUSG00000062103	ENSMUSG00000062103.6	ENSG00000279116	OR8D2	Olfr924	olfactory receptor 924 [Source:MGI Symbol;Acc:MGI:3030758]
ENSMUSG00000047667	ENSMUSG00000047667.6	ENSG00000196341	OR8D1	Olfr26	olfactory receptor 26 [Source:MGI Symbol;Acc:MGI:109309]
ENSMUSG00000029630	ENSMUSG00000029630.16	ENSG00000106258	CYP3A5	Cyp3a25	cytochrome P450, family 3, subfamily a, polypeptide 25 [Source:MGI Symbol;Acc:MGI:1930638]
ENSMUSG00000029630	ENSMUSG00000029630.16	ENSG00000282301	CYP3A7-CYP3A51P	Cyp3a25	cytochrome P450, family 3, subfamily a, polypeptide 25 [Source:MGI Symbol;Acc:MGI:1930638]
ENSMUSG00000029630	ENSMUSG00000029630.16	ENSG00000160868	CYP3A4	Cyp3a25	cytochrome P450, family 3, subfamily a, polypeptide 25 [Source:MGI Symbol;Acc:MGI:1930638]
ENSMUSG00000029630	ENSMUSG00000029630.16	ENSG00000160870	CYP3A7	Cyp3a25	cytochrome P450, family 3, subfamily a, polypeptide 25 [Source:MGI Symbol;Acc:MGI:1930638]
ENSMUSG00000029630	ENSMUSG00000029630.16	ENSG00000021461	CYP3A43	Cyp3a25	cytochrome P450, family 3, subfamily a, polypeptide 25 [Source:MGI Symbol;Acc:MGI:1930638]
ENSMUSG00000064333	ENSMUSG00000064333.3	ENSG00000279116	OR8D2	Olfr926	olfactory receptor 926 [Source:MGI Symbol;Acc:MGI:3030760]
ENSMUSG00000050912	ENSMUSG00000050912.16	ENSG00000152558	TMEM123	Tmem123	transmembrane protein 123 [Source:MGI Symbol;Acc:MGI:1919179]
ENSMUSG00000026816	ENSMUSG00000026816.15	ENSG00000148308	GTF3C5	Gtf3c5	general transcription factor IIIC, polypeptide 5 [Source:MGI Symbol;Acc:MGI:1917489]
ENSMUSG00000046962	ENSMUSG00000046962.17	ENSG00000173276	ZBTB21	Zbtb21	zinc finger and BTB domain containing 21 [Source:MGI Symbol;Acc:MGI:1927240]
ENSMUSG00000044548	ENSMUSG00000044548.12	ENSG00000165617	DACT1	Dact1	dishevelled-binding antagonist of beta-catenin 1 [Source:MGI Symbol;Acc:MGI:1891740]
ENSMUSG00000063221	ENSMUSG00000063221.7	ENSG00000196341	OR8D1	Olfr930	olfactory receptor 930 [Source:MGI Symbol;Acc:MGI:3030764]
ENSMUSG00000071662	ENSMUSG00000071662.5	ENSG00000168002	POLR2G	Polr2g	polymerase (RNA) II (DNA directed) polypeptide G [Source:MGI Symbol;Acc:MGI:1914960]
ENSMUSG00000058515	ENSMUSG00000058515.5	ENSG00000196341	OR8D1	Olfr933	olfactory receptor 933 [Source:MGI Symbol;Acc:MGI:3030767]
ENSMUSG00000061292	ENSMUSG00000061292.11	ENSG00000106258	CYP3A5	Cyp3a59	cytochrome P450, family 3, subfamily a, polypeptide 59 [Source:MGI Symbol;Acc:MGI:3769707]
ENSMUSG00000061292	ENSMUSG00000061292.11	ENSG00000282301	CYP3A7-CYP3A51P	Cyp3a59	cytochrome P450, family 3, subfamily a, polypeptide 59 [Source:MGI Symbol;Acc:MGI:3769707]
ENSMUSG00000061292	ENSMUSG00000061292.11	ENSG00000160868	CYP3A4	Cyp3a59	cytochrome P450, family 3, subfamily a, polypeptide 59 [Source:MGI Symbol;Acc:MGI:3769707]
ENSMUSG00000061292	ENSMUSG00000061292.11	ENSG00000160870	CYP3A7	Cyp3a59	cytochrome P450, family 3, subfamily a, polypeptide 59 [Source:MGI Symbol;Acc:MGI:3769707]
ENSMUSG00000061292	ENSMUSG00000061292.11	ENSG00000021461	CYP3A43	Cyp3a59	cytochrome P450, family 3, subfamily a, polypeptide 59 [Source:MGI Symbol;Acc:MGI:3769707]
ENSMUSG00000046613	ENSMUSG00000046613.20	ENSG00000145198	VWA5B2	Vwa5b2	von Willebrand factor A domain containing 5B2 [Source:MGI Symbol;Acc:MGI:2681859]
ENSMUSG00000057367	ENSMUSG00000057367.13	ENSG00000110330	BIRC2	Birc2	baculoviral IAP repeat-containing 2 [Source:MGI Symbol;Acc:MGI:1197009]
ENSMUSG00000059273	ENSMUSG00000059273.10	ENSG00000130749	ZC3H4	Zc3h4	zinc finger CCCH-type containing 4 [Source:MGI Symbol;Acc:MGI:2682314]
ENSMUSG00000038279	ENSMUSG00000038279.11	ENSG00000111641	NOP2	Nop2	NOP2 nucleolar protein [Source:MGI Symbol;Acc:MGI:107891]
ENSMUSG00000071661	ENSMUSG00000071661.8	ENSG00000185670	ZBTB3	Zbtb3	zinc finger and BTB domain containing 3 [Source:MGI Symbol;Acc:MGI:1922541]
ENSMUSG00000022292	ENSMUSG00000022292.17	ENSG00000048392	RRM2B	Rrm2b	ribonucleotide reductase M2 B (TP53 inducible) [Source:MGI Symbol;Acc:MGI:2155865]
ENSMUSG00000056073	ENSMUSG00000056073.17	ENSG00000164418	GRIK2	Grik2	glutamate receptor, ionotropic, kainate 2 (beta 2) [Source:MGI Symbol;Acc:MGI:95815]
ENSMUSG00000071660	ENSMUSG00000071660.11	ENSG00000162222	TTC9C	Ttc9c	tetratricopeptide repeat domain 9C [Source:MGI Symbol;Acc:MGI:1917637]
ENSMUSG00000021188	ENSMUSG00000021188.15	ENSG00000100815	TRIP11	Trip11	thyroid hormone receptor interactor 11 [Source:MGI Symbol;Acc:MGI:1924393]
ENSMUSG00000071659	ENSMUSG00000071659.5	ENSG00000234857	HNRNPUL2-BSCL2	Hnrnpul2	heterogeneous nuclear ribonucleoprotein U-like 2 [Source:MGI Symbol;Acc:MGI:1915943]
ENSMUSG00000071659	ENSMUSG00000071659.5	ENSG00000214753	HNRNPUL2	Hnrnpul2	heterogeneous nuclear ribonucleoprotein U-like 2 [Source:MGI Symbol;Acc:MGI:1915943]
ENSMUSG00000059595	ENSMUSG00000059595.3	ENSG00000255298	OR8G5	Olfr935	olfactory receptor 935 [Source:MGI Symbol;Acc:MGI:3030769]
ENSMUSG00000058820	ENSMUSG00000058820.4	ENSG00000255298	OR8G5	Olfr146	olfactory receptor 146 [Source:MGI Symbol;Acc:MGI:2660711]
ENSMUSG00000030291	ENSMUSG00000030291.13	ENSG00000152944	MED21	Med21	mediator complex subunit 21 [Source:MGI Symbol;Acc:MGI:1347064]
ENSMUSG00000089055	ENSMUSG00000089055.3	ENSG00000201604	RNU6-740P	Gm22675	predicted gene, 22675 [Source:MGI Symbol;Acc:MGI:5452452]
ENSMUSG00000095194	ENSMUSG00000095194.3	ENSG00000255298	OR8G5	Olfr936	olfactory receptor 936 [Source:MGI Symbol;Acc:MGI:3030770]
ENSMUSG00000045319	ENSMUSG00000045319.14	ENSG00000148426	PROSER2	Proser2	proline and serine rich 2 [Source:MGI Symbol;Acc:MGI:2442238]
ENSMUSG00000062110	ENSMUSG00000062110.15	ENSG00000184178	SCFD2	Scfd2	Sec1 family domain containing 2 [Source:MGI Symbol;Acc:MGI:2443446]
ENSMUSG00000031538	ENSMUSG00000031538.7	ENSG00000104368	PLAT	Plat	plasminogen activator, tissue [Source:MGI Symbol;Acc:MGI:97610]
ENSMUSG00000118124	ENSMUSG00000118124.2	ENSG00000234857	HNRNPUL2-BSCL2	Gm50139	predicted gene, 50139 [Source:MGI Symbol;Acc:MGI:6302888]
ENSMUSG00000118124	ENSMUSG00000118124.2	ENSG00000214753	HNRNPUL2	Gm50139	predicted gene, 50139 [Source:MGI Symbol;Acc:MGI:6302888]
ENSMUSG00000071658	ENSMUSG00000071658.6	ENSG00000162188	GNG3	Gng3	guanine nucleotide binding protein (G protein), gamma 3 [Source:MGI Symbol;Acc:MGI:102704]
ENSMUSG00000032000	ENSMUSG00000032000.18	ENSG00000023445	BIRC3	Birc3	baculoviral IAP repeat-containing 3 [Source:MGI Symbol;Acc:MGI:1197007]
ENSMUSG00000053198	ENSMUSG00000053198.15	ENSG00000105227	PRX	Prx	periaxin [Source:MGI Symbol;Acc:MGI:108176]
ENSMUSG00000071657	ENSMUSG00000071657.13	ENSG00000168000	BSCL2	Bscl2	Berardinelli-Seip congenital lipodystrophy 2 (seipin) [Source:MGI Symbol;Acc:MGI:1298392]
ENSMUSG00000029819	ENSMUSG00000029819.7	ENSG00000122585	NPY	Npy	neuropeptide Y [Source:MGI Symbol;Acc:MGI:97374]
ENSMUSG00000022449	ENSMUSG00000022449.15	ENSG00000173157	ADAMTS20	Adamts20	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 20 [Source:MGI Symbol;Acc:MGI:2660628]
ENSMUSG00000045545	ENSMUSG00000045545.9	ENSG00000186847	KRT14	Krt14	keratin 14 [Source:MGI Symbol;Acc:MGI:96688]
ENSMUSG00000024083	ENSMUSG00000024083.17	ENSG00000198961	PJA2	Pja2	praja ring finger ubiquitin ligase 2 [Source:MGI Symbol;Acc:MGI:2159342]
ENSMUSG00000029629	ENSMUSG00000029629.18	ENSG00000106443	PHF14	Phf14	PHD finger protein 14 [Source:MGI Symbol;Acc:MGI:1923539]
ENSMUSG00000031767	ENSMUSG00000031767.14	ENSG00000140876	NUDT7	Nudt7	nudix (nucleoside diphosphate linked moiety X)-type motif 7 [Source:MGI Symbol;Acc:MGI:1914778]
ENSMUSG00000064329	ENSMUSG00000064329.14	ENSG00000144285	SCN1A	Scn1a	sodium channel, voltage-gated, type I, alpha [Source:MGI Symbol;Acc:MGI:98246]
ENSMUSG00000020309	ENSMUSG00000020309.7	ENSG00000143942	CHAC2	Chac2	ChaC, cation transport regulator 2 [Source:MGI Symbol;Acc:MGI:1915294]
ENSMUSG00002076454	ENSMUSG00002076454.1	ENSG00000222744	RN7SKP166	7SK	7SK RNA [Source:RFAM;Acc:RF00100]
ENSMUSG00000019158	ENSMUSG00000019158.10	ENSG00000130748	TMEM160	Tmem160	transmembrane protein 160 [Source:MGI Symbol;Acc:MGI:1916344]
ENSMUSG00000043153	ENSMUSG00000043153.7	ENSG00000214960	CRPPA	Crppa	CDP-L-ribitol pyrophosphorylase A [Source:MGI Symbol;Acc:MGI:1923097]
ENSMUSG00000031119	ENSMUSG00000031119.5	ENSG00000076716	GPC4	Gpc4	glypican 4 [Source:MGI Symbol;Acc:MGI:104902]
ENSMUSG00000037958	ENSMUSG00000037958.14	ENSG00000126653	NSRP1	Nsrp1	nuclear speckle regulatory protein 1 [Source:MGI Symbol;Acc:MGI:2144305]
ENSMUSG00000040424	ENSMUSG00000040424.16	ENSG00000160396	HIPK4	Hipk4	homeodomain interacting protein kinase 4 [Source:MGI Symbol;Acc:MGI:2685008]
ENSMUSG00000031644	ENSMUSG00000031644.20	ENSG00000137601	NEK1	Nek1	NIMA (never in mitosis gene a)-related expressed kinase 1 [Source:MGI Symbol;Acc:MGI:97303]
ENSMUSG00000072966	ENSMUSG00000072966.12	ENSG00000158301	GPRASP2	Gprasp2	G protein-coupled receptor associated sorting protein 2 [Source:MGI Symbol;Acc:MGI:2442071]
ENSMUSG00000030890	ENSMUSG00000030890.17	ENSG00000166333	ILK	Ilk	integrin linked kinase [Source:MGI Symbol;Acc:MGI:1195267]
ENSMUSG00000021699	ENSMUSG00000021699.18	ENSG00000113448	PDE4D	Pde4d	phosphodiesterase 4D, cAMP specific [Source:MGI Symbol;Acc:MGI:99555]
ENSMUSG00000077639	ENSMUSG00000077639.3	ENSG00000201827		Gm22772	predicted gene, 22772 [Source:MGI Symbol;Acc:MGI:5452549]
ENSMUSG00000077639	ENSMUSG00000077639.3	ENSG00000252045		Gm22772	predicted gene, 22772 [Source:MGI Symbol;Acc:MGI:5452549]
ENSMUSG00000077639	ENSMUSG00000077639.3	ENSG00000202283		Gm22772	predicted gene, 22772 [Source:MGI Symbol;Acc:MGI:5452549]
ENSMUSG00000065518	ENSMUSG00000065518.4	ENSG00000266919	hsa-mir-423	Mir423	microRNA 423 [Source:MGI Symbol;Acc:MGI:3629888]
ENSMUSG00000065518	ENSMUSG00000065518.4	ENSG00000283935	MIR423	Mir423	microRNA 423 [Source:MGI Symbol;Acc:MGI:3629888]
ENSMUSG00000020778	ENSMUSG00000020778.13	ENSG00000257949	TEN1	Ten1	TEN1 telomerase capping complex subunit [Source:MGI Symbol;Acc:MGI:1916785]
ENSMUSG00000020778	ENSMUSG00000020778.13	ENSG00000261408	TEN1-CDK3	Ten1	TEN1 telomerase capping complex subunit [Source:MGI Symbol;Acc:MGI:1916785]
ENSMUSG00000024160	ENSMUSG00000024160.17	ENSG00000162032	SPSB3	Spsb3	splA/ryanodine receptor domain and SOCS box containing 3 [Source:MGI Symbol;Acc:MGI:1891471]
ENSMUSG00000020024	ENSMUSG00000020024.8	ENSG00000173588	CEP83	Cep83	centrosomal protein 83 [Source:MGI Symbol;Acc:MGI:1924298]
ENSMUSG00000053797	ENSMUSG00000053797.11	ENSG00000186832	KRT16	Krt16	keratin 16 [Source:MGI Symbol;Acc:MGI:96690]
ENSMUSG00000050853	ENSMUSG00000050853.4	ENSG00000197309	OR10D3	Olfr958	olfactory receptor 958 [Source:MGI Symbol;Acc:MGI:3030792]
ENSMUSG00000054434	ENSMUSG00000054434.15	ENSG00000188735	TMEM120B	Tmem120b	transmembrane protein 120B [Source:MGI Symbol;Acc:MGI:3603158]
ENSMUSG00000020303	ENSMUSG00000020303.3	ENSG00000113739	STC2	Stc2	stanniocalcin 2 [Source:MGI Symbol;Acc:MGI:1316731]
ENSMUSG00000032422	ENSMUSG00000032422.19	ENSG00000135317	SNX14	Snx14	sorting nexin 14 [Source:MGI Symbol;Acc:MGI:2155664]
ENSMUSG00000071656	ENSMUSG00000071656.8	ENSG00000177363	LRRN4CL	Lrrn4cl	LRRN4 C-terminal like [Source:MGI Symbol;Acc:MGI:1916102]
ENSMUSG00000071655	ENSMUSG00000071655.13	ENSG00000162191	UBXN1	Ubxn1	UBX domain protein 1 [Source:MGI Symbol;Acc:MGI:1289301]
ENSMUSG00000092300	ENSMUSG00000092300.8	ENSG00000250506	CDK3	Cdk3	cyclin-dependent kinase 3 [Source:MGI Symbol;Acc:MGI:1916931]
ENSMUSG00000044502	ENSMUSG00000044502.17	ENSG00000145919	BOD1	Bod1	biorientation of chromosomes in cell division 1 [Source:MGI Symbol;Acc:MGI:1916806]
ENSMUSG00000044502	ENSMUSG00000044502.17	ENSG00000228075	BOD1L2	Bod1	biorientation of chromosomes in cell division 1 [Source:MGI Symbol;Acc:MGI:1916806]
ENSMUSG00000035557	ENSMUSG00000035557.10	ENSG00000128422	KRT17	Krt17	keratin 17 [Source:MGI Symbol;Acc:MGI:96691]
ENSMUSG00000071654	ENSMUSG00000071654.7	ENSG00000204922	UQCC3	Uqcc3	ubiquinol-cytochrome c reductase complex assembly factor 3 [Source:MGI Symbol;Acc:MGI:2147553]
ENSMUSG00000080669	ENSMUSG00000080669.3	ENSG00000221120	MIR1224	Mir1224	microRNA 1224 [Source:MGI Symbol;Acc:MGI:3764925]
ENSMUSG00000025159	ENSMUSG00000025159.9	ENSG00000155229	MMS19	Mms19	MMS19 cytosolic iron-sulfur assembly component [Source:MGI Symbol;Acc:MGI:1919449]
ENSMUSG00000059981	ENSMUSG00000059981.13	ENSG00000149930	TAOK2	Taok2	TAO kinase 2 [Source:MGI Symbol;Acc:MGI:1915919]
ENSMUSG00000022863	ENSMUSG00000022863.16	ENSG00000154640	BTG3	Btg3	BTG anti-proliferation factor 3 [Source:MGI Symbol;Acc:MGI:109532]
ENSMUSG00000034282	ENSMUSG00000034282.4	ENSG00000167880	EVPL	Evpl	envoplakin [Source:MGI Symbol;Acc:MGI:107507]
ENSMUSG00000074785	ENSMUSG00000074785.6	ENSG00000136040	PLXNC1	Plxnc1	plexin C1 [Source:MGI Symbol;Acc:MGI:1890127]
ENSMUSG00000021189	ENSMUSG00000021189.12	ENSG00000123594	ATXN3L	Atxn3	ataxin 3 [Source:MGI Symbol;Acc:MGI:1099442]
ENSMUSG00000033356	ENSMUSG00000033356.4	ENSG00000129317	PUS7L	Pus7l	pseudouridylate synthase 7-like [Source:MGI Symbol;Acc:MGI:1926145]
ENSMUSG00000064862	ENSMUSG00000064862.3	ENSG00000212580	SNORA75	Gm25038	predicted gene, 25038 [Source:MGI Symbol;Acc:MGI:5454815]
ENSMUSG00000064862	ENSMUSG00000064862.3	ENSG00000212432	SNORA75	Gm25038	predicted gene, 25038 [Source:MGI Symbol;Acc:MGI:5454815]
ENSMUSG00000064862	ENSMUSG00000064862.3	ENSG00000206780	SNORA75B	Gm25038	predicted gene, 25038 [Source:MGI Symbol;Acc:MGI:5454815]
ENSMUSG00000064862	ENSMUSG00000064862.3	ENSG00000212620	SNORA75	Gm25038	predicted gene, 25038 [Source:MGI Symbol;Acc:MGI:5454815]
ENSMUSG00000064862	ENSMUSG00000064862.3	ENSG00000212440	SNORA75	Gm25038	predicted gene, 25038 [Source:MGI Symbol;Acc:MGI:5454815]
ENSMUSG00000064862	ENSMUSG00000064862.3	ENSG00000212593	SNORA75	Gm25038	predicted gene, 25038 [Source:MGI Symbol;Acc:MGI:5454815]
ENSMUSG00000064862	ENSMUSG00000064862.3	ENSG00000212533	SNORA75	Gm25038	predicted gene, 25038 [Source:MGI Symbol;Acc:MGI:5454815]
ENSMUSG00000048040	ENSMUSG00000048040.9	ENSG00000129128	SPCS3	Arxes2	adipocyte-related X-chromosome expressed sequence 2 [Source:MGI Symbol;Acc:MGI:1924226]
ENSMUSG00000022864	ENSMUSG00000022864.15	ENSG00000154642	C21orf91	D16Ertd472e	DNA segment, Chr 16, ERATO Doi 472, expressed [Source:MGI Symbol;Acc:MGI:1196400]
ENSMUSG00000001964	ENSMUSG00000001964.15	ENSG00000102119	EMD	Emd	emerin [Source:MGI Symbol;Acc:MGI:108117]
ENSMUSG00000068341	ENSMUSG00000068341.9	ENSG00000172023	REG1B	Reg3d	regenerating islet-derived 3 delta [Source:MGI Symbol;Acc:MGI:1353426]
ENSMUSG00000028948	ENSMUSG00000028948.17	ENSG00000162408	NOL9	Nol9	nucleolar protein 9 [Source:MGI Symbol;Acc:MGI:1921285]
ENSMUSG00000059883	ENSMUSG00000059883.17	ENSG00000198001	IRAK4	Irak4	interleukin-1 receptor-associated kinase 4 [Source:MGI Symbol;Acc:MGI:2182474]
ENSMUSG00000024085	ENSMUSG00000024085.14	ENSG00000112893	MAN2A1	Man2a1	mannosidase 2, alpha 1 [Source:MGI Symbol;Acc:MGI:104669]
ENSMUSG00000050944	ENSMUSG00000050944.15	ENSG00000176927	EFCAB5	Efcab5	EF-hand calcium binding domain 5 [Source:MGI Symbol;Acc:MGI:2442440]
ENSMUSG00000028107	ENSMUSG00000028107.15	ENSG00000143374	TARS2	Tars2	threonyl-tRNA synthetase 2, mitochondrial (putative) [Source:MGI Symbol;Acc:MGI:1919057]
ENSMUSG00000004651	ENSMUSG00000004651.7	ENSG00000077498	TYR	Tyr	tyrosinase [Source:MGI Symbol;Acc:MGI:98880]
ENSMUSG00000029449	ENSMUSG00000029449.12	ENSG00000139725	RHOF	Rhof	ras homolog family member F (in filopodia) [Source:MGI Symbol;Acc:MGI:1345629]
ENSMUSG00000079516	ENSMUSG00000079516.3	ENSG00000172023	REG1B	Reg3a	regenerating islet-derived 3 alpha [Source:MGI Symbol;Acc:MGI:109408]
ENSMUSG00000039063	ENSMUSG00000039063.6	ENSG00000134463	ECHDC3	Echdc3	enoyl Coenzyme A hydratase domain containing 3 [Source:MGI Symbol;Acc:MGI:1915106]
ENSMUSG00000038774	ENSMUSG00000038774.10	ENSG00000112249	ASCC3	Ascc3	activating signal cointegrator 1 complex subunit 3 [Source:MGI Symbol;Acc:MGI:1925237]
ENSMUSG00000023140	ENSMUSG00000023140.5	ENSG00000115386	REG1A	Reg2	regenerating islet-derived 2 [Source:MGI Symbol;Acc:MGI:97896]
ENSMUSG00000048355	ENSMUSG00000048355.3	ENSG00000129128	SPCS3	Arxes1	adipocyte-related X-chromosome expressed sequence 1 [Source:MGI Symbol;Acc:MGI:1923469]
ENSMUSG00000022451	ENSMUSG00000022451.13	ENSG00000151239	TWF1	Twf1	twinfilin actin binding protein 1 [Source:MGI Symbol;Acc:MGI:1100520]
ENSMUSG00000042750	ENSMUSG00000042750.8	ENSG00000133169	BEX1	Bex2	brain expressed X-linked 2 [Source:MGI Symbol;Acc:MGI:1338017]
ENSMUSG00000042750	ENSMUSG00000042750.8	ENSG00000133134	BEX2	Bex2	brain expressed X-linked 2 [Source:MGI Symbol;Acc:MGI:1338017]
ENSMUSG00000043866	ENSMUSG00000043866.12	ENSG00000166337	TAF10	Taf10	TATA-box binding protein associated factor 10 [Source:MGI Symbol;Acc:MGI:1346320]
ENSMUSG00000026815	ENSMUSG00000026815.15	ENSG00000165702	GFI1B	Gfi1b	growth factor independent 1B [Source:MGI Symbol;Acc:MGI:1276578]
ENSMUSG00000022860	ENSMUSG00000022860.16	ENSG00000154645	CHODL	Chodl	chondrolectin [Source:MGI Symbol;Acc:MGI:2179069]
ENSMUSG00000005893	ENSMUSG00000005893.15	ENSG00000177463	NR2C2	Nr2c2	nuclear receptor subfamily 2, group C, member 2 [Source:MGI Symbol;Acc:MGI:1352466]
ENSMUSG00000055653	ENSMUSG00000055653.14	ENSG00000147257	GPC3	Gpc3	glypican 3 [Source:MGI Symbol;Acc:MGI:104903]
ENSMUSG00000073436	ENSMUSG00000073436.12	ENSG00000197774	EME2	Eme2	essential meiotic structure-specific endonuclease subunit 2 [Source:MGI Symbol;Acc:MGI:1919889]
ENSMUSG00000001988	ENSMUSG00000001988.10	ENSG00000130751	NPAS1	Npas1	neuronal PAS domain protein 1 [Source:MGI Symbol;Acc:MGI:109205]
ENSMUSG00000036144	ENSMUSG00000036144.7	ENSG00000106511	MEOX2	Meox2	mesenchyme homeobox 2 [Source:MGI Symbol;Acc:MGI:103219]
ENSMUSG00000029634	ENSMUSG00000029634.16	ENSG00000127870	RNF6	Rnf6	ring finger protein (C3H2C3 type) 6 [Source:MGI Symbol;Acc:MGI:1921382]
ENSMUSG00000113902	ENSMUSG00000113902.2	ENSG00000183648	NDUFB1	Ndufb1	NADH:ubiquinone oxidoreductase subunit B1 [Source:MGI Symbol;Acc:MGI:3780865]
ENSMUSG00000063296	ENSMUSG00000063296.6	ENSG00000139173	TMEM117	Tmem117	transmembrane protein 117 [Source:MGI Symbol;Acc:MGI:2444580]
ENSMUSG00000041781	ENSMUSG00000041781.10	ENSG00000165934	CPSF2	Cpsf2	cleavage and polyadenylation specific factor 2 [Source:MGI Symbol;Acc:MGI:1861601]
ENSMUSG00000045867	ENSMUSG00000045867.11	ENSG00000169372	CRADD	Cradd	CASP2 and RIPK1 domain containing adaptor with death domain [Source:MGI Symbol;Acc:MGI:1336168]
ENSMUSG00000038644	ENSMUSG00000038644.15	ENSG00000062822	POLD1	Pold1	polymerase (DNA directed), delta 1, catalytic subunit [Source:MGI Symbol;Acc:MGI:97741]
ENSMUSG00000033809	ENSMUSG00000033809.16	ENSG00000214160	ALG3	Alg3	asparagine-linked glycosylation 3 (alpha-1,3-mannosyltransferase) [Source:MGI Symbol;Acc:MGI:1098592]
